01-09-2024,23.2,32.5,28.1,81,8888,3.2,6,180,2,SE
02-09-2024,25.1,32.1,27.8,85,0,8,6,150,2,SE
03-09-2024,23.8,32.8,27.3,80,0,4.9,4,180,2,S
04-09-2024,24.1,34,27.9,76,8888,3.4,4,200,2,S
05-09-2024,23.2,34.2,28.1,78,0,8,6,180,2,SE
06-09-2024,24.6,33.8,28.9,77,0,7.4,6,180,3,S
07-09-2024,23.6,33.7,27.6,82,0,8,6,200,2,S
08-09-2024,23.9,34.6,28.8,79,8888,5,4,160,2,C
09-09-2024,23.6,33.8,28.7,75,0,8,5,210,2,S
10-09-2024,24.8,33.1,28.6,71,0,8,8,160,3,C
11-09-2024,21.2,33.3,27.8,70,0,8,7,150,3,SE
12-09-2024,22.9,33.4,27.3,70,0,8,6,130,2,S
13-09-2024,22.2,33.6,28.4,69,0,8,10,130,4,SE
14-09-2024,24.3,32.7,27.5,70,0,8,7,160,3,S
15-09-2024,22.2,33.3,27.3,70,0,4.9,6,200,2,S
16-09-2024,23.3,33.8,27.9,76,0,7.8,6,170,2,S
17-09-2024,23.2,33.7,28.2,75,0,8,6,200,3,S
18-09-2024,25,35,29.6,65,0,6.1,5,170,2,SE
19-09-2024,23.4,35.7,28.8,75,0,8,5,210,1,C
20-09-2024,23.5,35,29.3,79,0,5.9,6,180,3,S
21-09-2024,25.2,34.4,28.2,85,0,5.5,5,320,2,W
22-09-2024,24.7,35.5,27.8,80,0.2,0.9,4,180,1,W
23-09-2024,24.4,35.6,28.3,81,15.5,6.7,3,90,1,C
24-09-2024,24.3,35.5,28.4,77,8888,5.9,5,240,2,W
25-09-2024,23.6,35.1,28.2,81,0,6.9,6,210,2,S
26-09-2024,25,35,29.1,76,0,6.7,6,190,2,SE
27-09-2024,23.4,35,27.3,87,0,6.4,5,350,1,C
28-09-2024,23.3,33.2,27.1,85,19.7,6.1,5,180,1,C
29-09-2024,23.5,33.4,27.7,80,3,4.8,7,170,2,SE
30-09-2024,24.5,34,28.8,76,0.8,7.8,5,200,2,SE
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
KETERANGAN:,,,,,,,,,,
8888: Data tidak terukur,,,,,,,,,,
9999: Tidak Ada Data (tidak dilakukan pengukuran),,,,,,,,,,
Tn: Temperatur minimum  (°C),,,,,,,,,,
Tx: Temperatur maksimum(°C),,,,,,,,,,
Tavg: Temperatur rata-rata(°C),,,,,,,,,,
RH_avg: Kelembapan rata-rata(%),,,,,,,,,,
RR: Curah hujan(mm),,,,,,,,,,
ss: Lamanya penyinaran matahari(jam),,,,,,,,,,
ff_x: Kecepatan angin maksimum(m/s),,,,,,,,,,
ddd_x: Arah angin saat kecepatan maksimum(°),,,,,,,,,,
ff_avg: Kecepatan angin rata-rata(m/s),,,,,,,,,,
ddd_car: Arah angin terbanyak(°),,,,,,,,,,
