01-11-2024,19.8,29.6,22.2,93,8888,6,4,220,2,SW
02-11-2024,18.4,27.7,21.3,93,70.7,4,4,20,2,C
03-11-2024,18.3,28.4,22.2,92,3.8,6.5,4,280,1,C
04-11-2024,19.6,27.9,22.6,91,40.5,4.7,5,200,2,N
05-11-2024,19.5,28,22.7,88,8888,6.5,7,30,4,N
06-11-2024,19,28.4,23,87,0,8,4,70,2,W
07-11-2024,21.1,27.8,23,89,4.3,7.4,5,240,2,C
08-11-2024,20.4,28,23.3,92,23.2,4.1,5,40,2,NE
09-11-2024,19.6,28.8,23.6,88,35.9,7,6,40,2,C
10-11-2024,18.1,28.7,22.7,92,0,8,5,200,2,S
11-11-2024,20.8,28.4,23.3,92,5.9,7.5,4,50,1,C
12-11-2024,20.3,28.3,22,93,33.7,6.2,5,220,2,NE
13-11-2024,20,27.6,23.3,90,8888,5.1,5,50,2,NE
14-11-2024,20,28.5,23.3,92,0,8,5,50,2,C
15-11-2024,19.9,29.6,23.7,88,5.5,6.2,4,40,2,C
16-11-2024,20.8,28.3,23.5,90,2.3,8,5,220,2,NE
17-11-2024,20.9,27.2,23.4,90,11.9,4.4,6,40,3,N
18-11-2024,20.4,29.1,24.5,86,0,7.2,7,10,3,N
19-11-2024,20.7,28.6,23.8,89,2.8,8,6,50,2,NE
20-11-2024,20.4,28.6,23.1,91,8888,7.2,5,50,2,C
21-11-2024,20.2,28.4,23,91,19.6,6.1,4,220,2,S
22-11-2024,20.8,29.3,23.9,89,10.3,6.7,3,10,1,C
23-11-2024,21.1,28.5,23.7,92,6.1,4.8,5,50,2,NE
24-11-2024,21.4,28.2,23.6,92,6.5,6.6,4,190,1,C
25-11-2024,20.8,29.6,23.8,90,4,4.8,4,210,2,S
26-11-2024,21.1,29.2,23.6,93,2.4,7.6,4,210,2,S
27-11-2024,21.2,29.5,23.8,92,1.6,6.2,4,210,2,SW
28-11-2024,21.2,29,23.9,91,1.2,7,5,200,2,C
29-11-2024,21.4,28.6,23.4,94,1.4,6.7,5,190,2,SW
30-11-2024,21.2,29.3,23.6,92,1.6,6.3,5,210,2,S
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
KETERANGAN:,,,,,,,,,,
8888: Data tidak terukur,,,,,,,,,,
9999: Tidak Ada Data (tidak dilakukan pengukuran),,,,,,,,,,
Tn: Temperatur minimum  (°C),,,,,,,,,,
Tx: Temperatur maksimum(°C),,,,,,,,,,
Tavg: Temperatur rata-rata(°C),,,,,,,,,,
RH_avg: Kelembapan rata-rata(%),,,,,,,,,,
RR: Curah hujan(mm),,,,,,,,,,
ss: Lamanya penyinaran matahari(jam),,,,,,,,,,
ff_x: Kecepatan angin maksimum(m/s),,,,,,,,,,
ddd_x: Arah angin saat kecepatan maksimum(°),,,,,,,,,,
ff_avg: Kecepatan angin rata-rata(m/s),,,,,,,,,,
ddd_car: Arah angin terbanyak(°),,,,,,,,,,
