01-10-2024,22,31.8,26.4,90,12.6,6.5,4,90,1,SE
02-10-2024,23.5,30.3,27,87,12.2,2.5,3,330,1,SE
03-10-2024,23.8,31.5,27.6,86,0,4.2,4,330,2,E
04-10-2024,23.5,32.4,27.9,88,8888,7.8,4,320,1,NW
05-10-2024,24.4,31.8,27.5,90,1.7,7.7,3,300,2,SE
06-10-2024,24,32,27.8,87,0.6,6.9,3,320,2,E
07-10-2024,21,30.7,25.1,94,3,8,5,120,1,E
08-10-2024,23,30.2,26.3,90,28.4,3.2,3,90,1,E
09-10-2024,23.6,32,27.4,86,2,1.1,5,80,2,E
10-10-2024,23.8,31.6,27.1,90,4.7,7.7,4,320,1,SE
11-10-2024,24.1,32.3,28.2,86,3.5,4.2,4,310,2,NW
12-10-2024,24,32.2,28.5,83,0.8,8,3,340,2,E
13-10-2024,23.4,31.4,26.9,92,0,8,5,70,1,C
14-10-2024,23.5,31,26.8,89,7.6,4.5,3,90,1,SE
15-10-2024,23.6,31.2,27.1,89,3.1,4.5,5,80,1,E
16-10-2024,22.8,30.7,27.7,87,8888,5.8,5,90,1,E
17-10-2024,22.2,31.6,27.2,87,63,0.7,3,90,2,E
18-10-2024,24,29.6,26.2,92,6.8,6,4,210,2,E
19-10-2024,23.4,31.4,27.6,83,20.4,0,4,300,1,E
20-10-2024,23.2,32.1,29.2,80,3.6,3.2,3,310,1,E
21-10-2024,24.3,31,25.9,92,0,8,5,270,2,E
22-10-2024,24.2,33.1,27.9,81,8888,1.6,3,310,1,SE
23-10-2024,24,33.5,28.8,83,8888,4.4,3,310,1,SE
24-10-2024,23.4,34.4,28.6,79,0,6.2,3,320,1,E
25-10-2024,24.8,33.7,29.9,79,0,8,4,300,2,E
26-10-2024,24,33.8,28.5,83,0,7.5,4,330,2,E
27-10-2024,24,33.4,28.5,84,0.5,7.8,4,320,1,NW
28-10-2024,25,33.1,28.5,84,0,3.3,3,300,2,SE
29-10-2024,25.2,32.5,28.9,85,0,8,4,320,2,E
30-10-2024,25,33,29.1,82,0,8,4,330,2,SE
31-10-2024,24.9,33,28.3,86,0,6,3,110,1,E
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
KETERANGAN:,,,,,,,,,,
8888: Data tidak terukur,,,,,,,,,,
9999: Tidak Ada Data (tidak dilakukan pengukuran),,,,,,,,,,
Tn: Temperatur minimum  (°C),,,,,,,,,,
Tx: Temperatur maksimum(°C),,,,,,,,,,
Tavg: Temperatur rata-rata(°C),,,,,,,,,,
RH_avg: Kelembapan rata-rata(%),,,,,,,,,,
RR: Curah hujan(mm),,,,,,,,,,
ss: Lamanya penyinaran matahari(jam),,,,,,,,,,
ff_x: Kecepatan angin maksimum(m/s),,,,,,,,,,
ddd_x: Arah angin saat kecepatan maksimum(°),,,,,,,,,,
ff_avg: Kecepatan angin rata-rata(m/s),,,,,,,,,,
ddd_car: Arah angin terbanyak(°),,,,,,,,,,
